path;avg;block;radial;phash;marr;color
/home/breno/codes/cv/hash-similarity/data/original/9ad54528-a5fb-4d5c-9cff-c2bf790f3aeb.jpg;marr -> ccc9be8d99b127329b7c5b26e4cd216349d8b612fb1b607c9b90599b87fb33ad30da4cd9fe7e2f1f0e0c9c361fd26241e262787c9ad91387cbe3625f67064f5b17fc1e0e416ec9d8;phash -> 4bec22e3cc319e7e;avg -> 642331319f159e08;color -> 8250974a50c2543fa29f425dd27d043e689c744e728d283d8e6d069d4151783d87f1f9bf8246cf3a586670e33f5d593c0c6c9b0b8418d5baa26d33d640aa4d3fab340464ad85083eb8026f804b463f3d7872fba374db5d3de49efefd882cba3a;block -> 301c703e3d1e031c800e06070c8f08bf3ccf5fc7ffc7f807f007fc81f8818001;radial -> 7751fe4a99fba797ae50
/home/breno/codes/cv/hash-similarity/data/original/6633aed2-2bde-4f5b-a06b-c6730d3ac241.jpg;marr -> 2f693e1c16b06db1f0d84c343d09249c2f87fc12ba1e4da492434b2ebd24ce49dccc9fc307b205ef66df2d25db32b906c3b241265f2cdb83f4943b24246ff46f1344db22dfc47e0d;phash -> a1f022d2dba12be1;avg -> 0aac579d26d42c74;color -> 43497ead4a2b5d3f285e12ea4815893d94636b24f00ed43cd982a4f1b889f53c68c92e95f058aeb948e7bfd45419b2bb15647fac31eaebb9019a562454b0703f88121a05b6a9403ec0bee98a373deb3dccd8276d4f20eb3df5c0fcfcdf75e63b5dacb0cbd97411bde6d609f50e96c4bbc87c7e09e50c4a3f42c0320113ec7f3db2b683380d67de3c069c93de8744d33c03f522fcb80cbd39b67c7ccc960c9b3b8c62;block -> e80d6c913a5022;radial -> 7b82defe14
/home/breno/codes/cv/hash-similarity/data/original/795aedb3-6936-4a02-8ade-10ffec59b25b.jpg;marr -> 92090b76cd9365b25e9b0fc7e3f1f92493a4da0fc7e3f1fb24b724db793f1e8e9365b564db49096c9f83274120d94903e47078fc37251b81c0ecfec6e0770d1f8fc7e371b81cbf3b;phash -> 8b7f50e6e66ca153;avg -> 107b3b7b1733307e;color -> 48b6b17c8478743ff8e351db3895b73ee56771e383d3173e36abcca20f06143ee6096fbba4df35bc7e2c64a0d7c2753d501bcb93db64303cf2f2e9400a33723fa617305e0724ad3e824c23338d05453e01c168b71d822c3ec06e10663c1c553c69926c76a330663dc3ca9ef0382975bc320a8ce6afa54d3fba51bee8ca76503ec46c63eb6d117b3de24d4cbb4a78753d0c226996341d;block -> ;radial -> 6a1d83ff29
/home/breno/codes/cv/hash-similarity/data/original/8afb6034-0ab3-41c9-a6b3-e677ad452eb4.jpg;marr -> 64b643e3f03ad80fc99b1244e070592ded27db36790592dcd9b2c9da167f02f6c9264949d49241ed903b27e85be482c9e586c92f49b40d97b4249e4962dbf83f3f07ccbda320f1a0;phash -> fe0b4b8d1e29049c;avg -> ff7f541e9180e080;color -> 2a1338a58f17623fa2f672a03970743ec00b51045fd20d3ebf;block -> ffffffbfffffffffbd7db7fd743b37;radial -> c0ff
/home/breno/codes/cv/hash-similarity/data/original/0aff1e86-cc28-41dd-8973-32bcad676735.jpg;marr -> 1e1ef6e76ec899243bde363b7b713f644c1fd232591fbdb19b362692364164f9dc9ccdbb9b12781c064fec6e4e9b1244db32cb27f73f1b89c2e4f03cdd93fb1b8dc7d349391fb2d9;phash -> db01a2969e7ee498;avg -> 1c3c3870f0400203;color -> 68355b7abe786c3f853246353f23203ec7d81e364f67203eb8f5c48825491c3e56c612e2e643483c5ade768d014626bd927070366a5837bc731edecada19623f89a4793e79d3683ed81216e750b6e23ddba08e9256fade3d47734ce042cdc8bb962fbfe42ca818bdc6d4fc45bcb5c53be476e3ad4d1e613fa2947a2650f6273ece29f86768b8273ec2072a36ecc0143e4a;block -> f8;radial -> a75c
/home/breno/codes/cv/hash-similarity/data/original/07b76440-3334-49ab-a631-45fa4e48d08a.jpg;marr -> f062c3edb9203c97a40fb2ff0d9db7e2492613a903e61e036e4936b54936c4f2797e4936e1493690b648fd37366ccb64c1364b249336249b7b0370d927f1361b12769b264b6c71b6;phash -> f1d99e6c6ab56a4e;avg -> c07c381c2c02400b;color -> 37f11fb9aad86b3fde22b2fb2f4f613e6bbb4a4c39;block -> ;radial -> 78ffbd
/home/breno/codes/cv/hash-similarity/data/original/79b24588-cd18-4e86-ad04-558d7c560799.jpg;marr -> 25c9f24492df6364dbe4c9b64c96db6fc85b6ded3401b1b3607ed9664ee4cccf01e0f6c96cfc3d21a29965705b2dcd8661b12c1cfc2764ed0964b34a901e0b25c9196c6fa12c6ed2;phash -> a9954c389e0be1e1;avg -> ebf77c8b48681f20;color -> bcdc37175b4c823f3153cf5a0ce74d3ea8ca3d8ac874483ef8dc5c163e1c2b3e9825ba3554f7733c0c146a9a6c;block -> cdff80ffe5fffffff0ffff3fff57df43c923e007e046c01c801c;radial -> 621c29e4620f6b8798
/home/breno/codes/cv/hash-similarity/data/original/8b272658-e55d-4d42-b901-d29341e1069c.jpg;marr -> 03edc4e4f17d25b21bec7db91e0db0d9b2d9b26901ec992ed092dbe969380499b4d892c96de907e4fd2248b64b6dcd3c9d893edb68db6deda6edf49eda4cdb6dedbe9d96ded8b6d9;phash -> 5174acebce757f09;avg -> ;color -> 6a02ea79d5528b3fdbe665181a7cb63ee4ec93c9f420573eb03d6a300588653ed1f9abfb61cfc6bc1a5c9ab1650a803d826ff8c678e9d1bc0e474506a468613ff884a0ff1d66803e2ec710e35aceeb3d4cdd5f78ad44bb3d16762cc7f4fe873bd2d59376d533033dc16ea9a53ff09e3bc58c9e2e15ed5b3fdeaaf58b4fe5613eb579c6611e76f33db2c2ac73ba03e53d78ec03a26732e13b679e5afd8b951bbd56e12ca11334ce3b40fc07c7e029603f79f7ca5a2697643ea04855d013a3fe3d6cd5798b32c2f23dab969e9ae04ffa3b9615d37806772bbd087a33593cc3e33b969bd1080ef7533f2ac8e0e8c09ec53db20705605a1b483d7b600cf15671473da67f4901b110903a5e879a0eba3b32bc163403648ee79e3ac6bc08818fab563f3410c18765ddb63df8dca08a6410653dfb;block -> ;radial -> cd75
/home/breno/codes/cv/hash-similarity/data/original/45333b7a-81a7-4dd3-a062-89f27d9fc754.jpg;marr -> 2fed2425b83b6593b7da02c7ed8ec7c09637d2326763f92781b65b9232764f9920df93e093323d1646c930967f93499967c2ccbc97a49b49c4e0f5a3673322cc999b3290393cb7ad;phash -> 4c4f01a18082666e;avg -> fff353a004;color -> 61590a8b6a9b603feac1d5e0c4ea623ed9d5f779e54ebd3d804ef82ba172b53dc4c7b73c5b7f6fbbf86493cc4561e5bcdd1458a0a9b07d3b786541b28a675b3f4ffe0b1531334e3e1ce862b74531e03d40a519a6bca6e13d6d547b1360e1c0bbae7822b29dbc103def10a34bcaa1d0bb305cdb88f67d5f3fbec1c45f219e583ebbf8d7ce2d23ff3dd10e8e47339cf23dbf14f15dcbfbf93b533273e45abc26bd20a2dee4d2dce4bb659d08d89aea613f6c6f45974c86673e40d4db576933093eafda5eb44d11fc3db4b62b7b11260c3c5a2e324a1f0837bdefaf3a343d3401bc9415bf926dac563fff139272280ef53d456edff06fe2243d2bdfe2c07a945c3d053cb1b2d4107b3a675a2524a01f523c979abf9413acae3a0c2997280ccc543f8964500e0e31e63d928b3ac51f213b3d6972efb71d37583d1035127c2d5da33a8afe211543eb44bcdb41ab6768ceb03a;block -> ffffffffffff07fe0f9c1f1e099f;radial -> adff
/home/breno/codes/cv/hash-similarity/data/original/8b347ae0-a326-4ea5-bb87-f5ad66b577ae.jpg;marr -> 7c3db41f0f01276837d278;phash -> 5b0680f2ef187d9e;avg -> 0206332335791830;color -> 06f97eccf4096b3f4da0f4e7bd747a3e18fdd6c06783013e7f7ebbe870bcec3dc13ca64102fff13bb646dd6f90512b3d1bf37f33af1be2bbab9976b36094523f015757bb1f42253e08f1beb188b4a93d083e0ed6bd5a963d40fa5378075b433b8a4e3728b17ba63c9ccd38b3a44a3bbb430592e4979d643f9e4ee8ec2d30903e11a1978bd83ae03d156a79a355f6e13d21b58466cf05d03b2ddc5c6055432dbdf22eace0ab0ac53b72af0b6abab9693f237c6287f91f9f3ebc782604bcdefc3de27c16072a39f73d26ca3e962613023cb9c249198ebd4dbdc70d02894a8fe43bb202da6abb94543f77dded438129f53d78506abf18f32d3df2ccff3cf9fd313dfcb496e6c5a7713a7c2051f9c00b33bcd1e69e3ec88855ba727ecab00e75563fa7db;block -> 08;radial -> 9ff6a9
/home/breno/codes/cv/hash-similarity/data/original/7b696b31-a81b-4d46-b04b-a852c0f056ea.jpg;marr -> 8397e6c3f7ced368dbe47e3c1b4e072653d89212db72494c98b74b03b19932c17ed3b20f7326c93a46c12f98ba1bb78df26fa703b23df86c369a193c9097c866;phash -> a1d2d665d66f79bb;avg -> 868e10;color -> 3e7110b511df6b3f99023cd544eca53e83a240379b87e13dbb5b8759e215ae3dfa8ff1210c59713b6080c5f3b7ca023d42e7186ba6c583bb9a711bf24b99633faa127ccd8af4803ecd0a7bd01f06f33de7c5e540e97ddc3d53a3038b4449b7bb68d0487c88df223d92d12b3916e5d33bfedd25a4acc6643f1cac481e043d893e4b584d88c2e8fa3d6c41fc1934c3f83daff38e890b11fabb3c17cc4c1f69453d10b5c5f96946fe3bf85b097e6c93673f86a08154f44b9a3e1928f5c25fcafa3d92c8fc6f607b033e61ab;block -> 78c078c778c09841e003;radial -> acff
/home/breno/codes/cv/hash-similarity/data/original/4b511b0f-2ff9-4776-9eff-a8147e0823e2.jpg;marr -> 0dc9a4c939692c97d82fc9a4a932492436571bcda4e9364927c1c21b0da4c9b16965b1f09b8d816070fa19965f4d8d889c9db7806e3d0b83c6edbda12d93f41b89c6fd89493db5e0;phash -> 360388a4165a2da5;avg -> ffffff9fcf;color -> c6f3c5834a53823f2faa69baa38f703eccf22c8d798aa43d07de8a76f43ff53dcbf640b9eb21ce3bfac897763ee6343dc0a993401823c9bb6603a3b006df5a3fe6dac18479ad793e90ff1b686d3ff93d15cd65633c89f03d5c3a3b01cbb1ba3b60b306cdf7e932bd2ae4e82a270df53b4e9027580d26513f4e027cba1a7b583e9af72a66f8f8b93d46a64839a4bdc03d9491f4187d39683b225c43988069ecbc8a4bcfc40e418e3b2ac8385e280c523f32dd5910b77e633e9c42c0c415d3be3d2920b42cd3aec63d1c0a72a9d801613bf125ba3bdca6f8bcbee7bca9f26b9a3b226fe9677927543f08;block -> fffffffffffffffffffffffdff8dff81ffc07fe02f58;radial -> 98ff
/home/breno/codes/cv/hash-similarity/data/original/2b0c9305-fada-4023-be07-4b874ac37c87.jpg;marr -> 9b61b81d8fc12649379b4d26c9b26f0497b61b49a4cb21392f91361f4fbf1b6e4b6f26dbf07c2c9b019b6fb1f8ec6c36dc86dfe3405b1b793401fe087c3e4f9306c0e27249249617;phash -> 2dfffa3627698a93;avg -> ;color -> 11e9742a87a5793f64044f269877903e41205aee1290373e9d6d413275a42c3e036616981f24703c519592bd3390733d8f2714f6e10f49bca06c1ebf9ccd533fc06b10999c255c3e2ae763859cd3953dae09309e62d9923d44e6164dce3908bb5ed669544189a6bcd2c27885dbb3373b81337b616ff5643f430a672c39a4a53ef61f9c6b2a30113eabda6b835eeeec3dbb96fbd895e4f73beb19527122bb473df34b2a35e21def3bbce32e8d947e693f157140ee60caad3ebf43fef24714203ebea1c9681c97033e8b9ac80f357f213c3ed7a6a494a3623daa7a71c744c6193c6c4e5ad6562a543f3313b34f532ff43d1e9febe66bb44c3d5dc124237828173d23117e962012583a78636e8285c019bc1e747ccc7f9f45ba8d191b36a31d573fb66655deacd0;block -> ;radial -> 81
/home/breno/codes/cv/hash-similarity/data/original/9b4c6d2e-6639-4d83-81f1-1299ce0e9795.jpg;marr -> fa17cda1ba75b341e005d84b7caf87e37226da49dadb4ec7c0b7d81b36349e0e0783b1e81b83e6c071fbe1b00bda70772270381c0e5fd250db6279f0ed0f249b81d93b3fc691e938;phash -> 33ac24c9339a365c;avg -> 4024081cae3c380a;color -> 2cbb38351fd5643fd11e1b3a947d7c3e86479af1d821e83d4ee267b4099cf93da50b2e96a3a6e63bef203a7a403d3e3decb0f55c95c1f93b24b2e26cd3ed613f7664ea76e9713e3ed2993e6fb3eef43deae1e120b667cb3d60d101816bcb7dbb6e70d879bf1af13c65bea076cff2bcbbd856f9c122b85b3f02a1a4dab27a763e1afe6014b2f2c23da56dd0ceee4ee93d4ae9136bcaf5cf3b7ae8fc5b4fea293d29dcfbe3f6b5babb9626c68acf805d3fb3d09b72118d773e6c1f01e43f46ad3d01ba970689abf53db1a9d42b6643d03b7340b9870d73393d7bc8102663d0d13ba0cf43a2cce4543fa063ec85ba92f83d3a0a815aeaa8793d80ef233352b21b3dfaf9d9b6f2f06eba5fe70bed11ea163c5cd8b32e681e713a0edf19c1e4f1553f2ba6b9b9ff0cd13d548bc9082d0e573d4af7efa4d23d3f3dde5fd3fb108e92ba81697af4d9cb2b3c65d3831c0c80923a;block -> ;radial -> 68ffad
/home/breno/codes/cv/hash-similarity/data/original/329b8ca2-a266-44a7-a2ab-5f500bcde3e7.jpg;marr -> fa7c3c1c96d9cf64dbda6d3c04b6cecbc049da693c9d96df62d81fdb69248c86db66f0d8db49;phash -> b0974b483c910682;avg -> ffffdfdd40;color -> ba09525e6964733fe77515a64c1ba93e2c20f187703c213e350426c436bde33d94114e997873c8bbf331;block -> fffffffffffffff7fff3ffe3e7e3c3e3;radial -> a6adac41
/home/breno/codes/cv/hash-similarity/data/original/9b736ca7-aca3-452b-8880-a583cccfc373.jpg;marr -> 24b27c0dbf836e482d24b2492cbe936e6c5b24924921b1f9266c0b2592496db6cdb76cdb24924b2db64db64a782592592d8fc5a7e0162492492d9f036fe18b2596c9ad9da36b27f0;phash -> 041173040c026127;avg -> ffffefc3c3dac7c3;color -> 0a71140a3702863f0d7e1318f1ef893e24957e74fb3c303eca6b5d66d85c383ea7cf51c142307b3cc770de20d567653d10abb8d601af6a3c5ab524dea536573f84d0093455b84e3ea5c9031b3e4a;block -> ffffffffffffffffffff3ffc0ff00ff00ef00ff004f8068007801f201f;radial -> 6299ff026099
/home/breno/codes/cv/hash-similarity/data/original/64b2d952-51fb-4203-8ba0-53bc73b34d59.jpg;marr -> fc7c3e1c92ff039799f07c342c8f0971264bd240db04b25f27a1c8db1243e272cb63b0f8db121b24ff84e59c4f1349b91f8d8124b7c39bc98165fb270cb6c91b8dc8fc89c97d620f;phash -> 4c271918d2160c68;avg -> ffffe7872028;color -> 515384191fa0603ff21eb7c3ded84e3eb2bd49753841f83d;block -> ffffffffffffffff7ffc3ff83f9839803108100c;radial -> 7d6808ff
/home/breno/codes/cv/hash-similarity/data/original/5b61e775-f492-4dcd-89bb-9e2e085ef945.jpg;marr -> da124b64bb696c93d8d212c965b9226c9296c496c96d8f834191f82592fe9a4e870381c02596e4e271f4984fc82583c93261bc980d372db64360f0d8bc7f260de91b227e42ca4a27;phash -> 3ac7cf43a1118060;avg -> 0f03;color -> 228fffb1c3ba773f7c688cd92195ad3ea83a8239c382253e6cedca2e9532083eb761bfa83ce92ebc88a2196fe809573d14762ce10ba91ebccc3b6b150c53653fccb082f0f91c703e5f427288dc3e013e31309871eb10c03d939744dfc7b2b03b7a79340c943ada3cc86554387a3b673bcaecee08f0a8613ff82fa3c7d847b43eb4470cd6a4c7f33d8278ec2d65b4c23d8a114a75cfb7afbb21a3c9ef3cca143d0ed0e3f4254b72bb92c148d597d5623fa2;block -> ff017f;radial -> 7050936a
/home/breno/codes/cv/hash-similarity/data/original/0b3eaef9-6a1d-4858-a3f6-41190dd2d903.jpg;marr -> c949992496936d36496dcd892db6db6db66d3673498c964b25b36d925924c4927b2593649b4df6c4de4925b724cd3676d3624b65b7246f83c7e2724b6db76c9249b61c836b65b324;phash -> 4843863889220986;avg -> debfbfffff80;color -> 1fba;block -> ffffffffffffffffffbfffffffffffff7fffffffc0ff;radial -> a727
/home/breno/codes/cv/hash-similarity/data/original/671b907f-85b2-42b3-8e27-17dc0434f9c8.jpg;marr -> fa7c190c9f072193241f8fc7ed90787d934eda680965ffc70437b7d2;phash -> b6e36b1898;avg -> dffdd7c3d8c08040;color -> 5cfd3178e962723f030171b72e4cb23efa6ec87deb6e113e11a16114da653c3ed021a565497a533ce49520e78768993d7a30572fba22733ca2eafcd2e8135e3fcbd84429dc38483e8244960d5921d63ddf8075109b75883d429f7fcd95cf48bb21ef6bfc594b9abc569a6a37f27220bbae076645ca9c5a3fe840e5e0ed4a7f3e802324971396b63d136183328542f53d8113b90e27bbd53bfe6b120e3c1916bd2daa4d5a0161d3bbc281b0f3fe765d3f86e32bd32c7b843eba617b19dd94c53deb337fc9f914fb3d1691cb279054e43b508a7ec22d2126bd6ab633addc96e4bb7a0a911153fc543f8e11b86766e5013e1a129ce7eec6673df149607e8135e23ce3647755b694173a1d53ce5ba864e23b60aed1479358e1b9edede90fb1e5553f805f9c157f4f0c3e8ce64721042a713d5b26db49b267183dff986ebd6b106f3ab8a29b05524023bc8cd16b7e2ecc383a;block -> fffffffffffd7ff87ff13ff00ff0;radial -> 83ff
/home/breno/codes/cv/hash-similarity/data/original/01ba7a22-65bd-49f5-8b03-21507dcc357a.jpg;marr -> 7cfc01fb01b12491b6fc783c0d9d270192c9da6c892078381c9ed3da26c6dc8f2763e89792327221bfc7c3c1d8db1259249f2320b7a45b1249249925a1b3269b5b6da499b365b5b7;phash -> c5b1f1ec7ebbcfcc;avg -> fefef6e4e2c5;color -> 94bd05d87b84653f42f28268049a523e772599bdf764ec3dd4208f8c27a30f3ee54c013727cdf0bbe47a1002af213abd6db0215c48551dbcedb272725ebf723fd7b36970c6ce823ed514b02d1ae0233ecae2cb8587b6253e9a274411024252bc8b63b626c43170bd0b695520;block -> f8fff8fff8fff8ff3cffbcffdcff90fc;radial -> 89bde19160ff
/home/breno/codes/cv/hash-similarity/data/original/5ba3e7ec-7710-49c8-a7be-fc5e7ea35dbb.jpg;marr -> f87c3e1f8f872349a4fa7930fc8ecfe3c1d9fa721920f1301db05b9b72793a4198dc1e0fdb13db764696d3b1d99b49be3242ced1e8c99b4d991680789c0e0fdb49a4e0f6df63e1e0;phash -> e3b876f2f619e4ee;avg -> 043e627e14247e64;color -> 346311fc267e6a3f1dd1ff45783f903ea1604819cb21;block -> ;radial -> 9d78
/home/breno/codes/cv/hash-similarity/data/original/02ba2eb5-a96c-4928-b470-5db007e9c75c.jpg;marr -> 92693925964fe2d32492490c85b24fe093a49a49036272fcd093249249393c964cccbfe492493f0d324fc39126;phash -> cf7ff2c07c5ef4bf;avg -> ;color -> e33399a0bbb2603faffaf5120ccd5e3e58301f014acbd13d03a209cb0b1ddf3ddab5880719afae3b1b2cba4c15ee08bd37e5f1a89e8dc5bbc671b4faaa695a3fc352b3539eaf773eab5a6205a85ed33d5f702226ab37d13d04f02c3b097faf3b8ca65a904668113d9c059b4b8382a7bb91fc931b306f523f967e5209b179793ee15a5a3c5533c43d5f2cfb97d8a6ae3d4e1b4b9553b8773b35c1ab7823d5f1bca4e650958cb3423b9356ab8b27c4533f2f36bdbfc657893e0d4c02a750c4c23d111d012b839cab3d1a136b5aa297733bf92c9e835a3af8bc03d3604efc4136bbe6df6ba31cc3563ff90e0abac13a2a3eec042181d8f25b3d44538a8b06e2613d258fe0b4ce99d0baee1bc70f;block -> ;radial -> bca419ad
/home/breno/codes/cv/hash-similarity/data/original/73bb9a6c-5305-41b0-9081-22af807fbe36.jpg;marr -> e0763f0f8fc0d99a3ffc7e3f0652493db1c9d236f8e4bdb3278727f236f93e0f972781e4f236f93e0f974193e4d236fd3f8db367f1e41f87c7e3f1f8fc7e3f078b01e3f03f243ec9;phash -> 6bc36df81e33c366;avg -> 3c983c3e38383810;color -> 7299e3c90ce6763f1577ada0454bb03e1c705c6d49523c3e988863dc1c04423e541232485fbf903c20cb71029c2da13d540b69ba7d397abc8cfdd7cd4b96613f72c09c3d5068813e764044bc3a2fb53d8dfcaba468fee03d8e81f3da797a95bb546acd2cccb226bd440b35143dfdbb3bc43e431421695c3f44dfcd7750b5823ef06a8cb350f0f13d69c7c85dc352f23df2370e30bdbcee3b41121699fadb373d4ccfeaf1aaebebbb74415eb7afe15c3f4facab7f1387873e681bfc48e0f4fe3dc28d4d3bce15f53df5485df0;block -> f21ffa1ff21ff21ff21ffa0ffc1fc01f8002d00bf00b;radial -> b8fddf
/home/breno/codes/cv/hash-similarity/data/original/7bbbf5ed-9e7c-4d63-b737-875c91efd19d.jpg;marr -> db6ca6d2424b6f6c49d20db692c16b63684993e4e6c27038b64c4f367274d2503db748c9a59b76c64f0126484b9b5936c3906926485bdb49b6d272592e4e1f4b4d93e370796c72c9;phash -> 9bff64e49bbb94c9;avg -> ;color -> 35b2efa90267753fdbc3aff98491703e48f099c9c220203e885af6478bd9f43d96b7584aa061f23b41468bfd1e5e333d4ebb4cb69042103cfc4579760b464a3fe204b01c9490153eab6dab80;block -> ;radial -> 7df3ff
/home/breno/codes/cv/hash-similarity/data/original/98bc1292-417c-40fe-809f-6331fd2100d3.jpg;marr -> da6d3c1e0e0713b1d8da693c80b2ffc3720fda69368df0ffa7c939da6d;phash -> 744303d09916c324;avg -> ffffefefc18dc7e3;color -> 9d3407d93e806e3fd2a92e37a8d6573ee350d5fecbcadb3d70eed0f58e5ff13d787ff04b5f38a9bbf7a7285adbfd0d3d8c5afe2cb9cee7bb0ce732e1a974643f032ac1f5878e633ec9a61766312a0b3e6192e875f931073efc7fb678532c103cb80628f7e3da3cbd44d2a2d0974c20bccf5f65ed92484f3feee0154728ab173e1e17b146f35d3c3dc5ab86d0f27f953d206ebf81f5bf09bb70be51575d16aabccefd0509bcee04bbcfba4e557c38503f92e2040a8d021d3ed3dcf443f153413daafdcea712159e3d96bff8d0380614bb59f325518934b4bc0f4f316ba3cf16bb4a912b4899ff543ff2a884708ef3c13d86cbf27086503c3d489f37b92d92133dbcb13be149c44c3aae3f60b66f2ce43bb4200a5ca21a043a4a992cb2a2c4563ff8ac25c61253d43da9a4d68021cd523dccb2fa1cc371553d1720ab52adfbb2baa3532863c52b36bc373bcb747013b3ba;block -> ffffffffffff7ff87ff87ffe0ffc87fc03fe01f001c001c0038023f007fc0ffe;radial -> 8c
/home/breno/codes/cv/hash-similarity/data/original/7bc1a451-a698-4c5f-b068-a3bf1f21cabc.jpg;marr -> 9b3264cd96c7e36d249b1376cc8db723b1269b49b22e50dfa3b1b69b49993266ce9181809b4dac9b62c60bc1079b4da4cdb3a40c0e1f9b4da6c499b12c681f9b49a6d26d902f403f;phash -> a2077ea007063ff8;avg -> 031e39ca305c381f;color -> decc4faa1c47813f38d03a01e624b23e6c2e4fa58f06453e1320899cd8121f3eb84c7bf0141a613c832b4d2ef3497a3d82c5aa2bb78d3f3c465a7dcd75da5f3f4ae34854e682b43ef71e75b8e5dfd13d4edc56096577923d90f21ab93bf451bb1ac370f9f4e4f4bca861cfa51eaa453bd466a56e77b5633f0fa4156982f4723e985aeb1efd86023eb7f68ed07c08c33d38ee390697f38ebb48cbdd4a45bd03bdaf58325c35;block -> 03;radial -> 3097ff3e6d161e4e494a483c49130a
/home/breno/codes/cv/hash-similarity/data/original/11bc4d73-e637-42cf-9102-ad67953b2e3f.jpg;marr -> 0582c1e0f0786f4c070587de;phash -> 5277892415818081;avg -> c7a9bdbc98;color -> 62bd249241838d3fc766ed37e42dc63e8c57ccee20858d3e1313e5b317f8403e32351ed2aa86b73cb19713c659d9a6bd0edbcaedd443893c4d7838aca7d4503f466b38859af90b3edafe396d062dd93d24ce10319d98613d414e6d6bc5a2f6ba77b0a3cb6d676d3c2c39248760b70ebba2169ef6b96c563fac5141c11098c93d9d3f6de406afee3db407f820eea2d83db6709f2df391ca3b9ac365ebfe87b53c688af40d6b94bb3b47ea87e202ed5c3f52f107c896dc2f3e9b0f1854b5;block -> 3ffef7e3e7cff3cffbcff1cfe1cfe3c7c1c30180;radial -> a2d7
/home/breno/codes/cv/hash-similarity/data/original/98bca829-7d73-4fb1-9d6d-6a436e30dc2b.jpg;marr -> e012cb6376dfc06ed92592d92db6d89fe9692592db2c96df626cd92596cb64b2dc986c4d2596c964f2de4b600b2592cb60f2db485e962d92cb6272db6e489b2492cb60f25b6e48c9;phash -> 409fa7501bc4308b;avg -> ffffff7f;color -> ef0b90eabac5803f1013e834cb1e653e68a6efc73c72023e0226;block -> ffffffffffffffffffffffffffffffffff3f7f02;radial -> a7941168
/home/breno/codes/cv/hash-similarity/data/original/6bcb76ce-e75d-4971-9aac-ee5858bab794.jpg;marr -> db69248496dd24b7b2da69248496d92e5adada6d348496d92492d99b4d86c496db6c9249db49b48496db2496499b4da4c496d96c925b9b4da4c496d92cb6d99b4da4c4b2d92cb64b;phash -> 3a01201e01618e;avg -> fffffffff001;color -> 9e7b38ae62426a3f7c119d2091d55b3e1e589090a59a293eb1e3b86b75e6273e9a5fe37c3b29623c0e283fa686085e3ddd56d70e972c3b3c729a728f7392743ffbda85fc2869983ebda92854fe52ed3dc22d4c570895163e4873c8ac0190f33bb156045468ea65bdb8681b9eae90293c909b1d95b2fc4d3ffba4bd25cf3f443eeb3271c3fb60a03d90720a42120ea03d349f39321930503bb36eaf76be88c9bc63d34a1e41681a3b6225e1a056144f3fa8ade25f277f453e38bf1c366d72a33d204333808bf4a33df880dffeef47583bd935e05b6b5ad0bce50fb1220c052e3b44e98890363f553fbed229c6aeeef63dec170ac2064d613dfbbe07d975c0643d6f070978083ad83aa80f844a986168bc1cd41342487fb03ae27ef0f6eb18563f7e835302ef33f63da55a337cdf92563d55f405e973e1603d23c1eb356d1fcc3a1e321df768ad633c78d3620f8c50ae3a;block -> ffffffffffffffffffffffffffffffffffff0e;radial -> e8fa
/home/breno/codes/cv/hash-similarity/data/original/67bd72d3-8a70-437d-a3ec-c84dda84a880.jpg;marr -> d8783498325925b20be001c1e0f1b83c0e4705fd3b2372d97c965f2dc1e0d932df63b3276cf93b0db6ccdc7f4bb27607e6678767e8db9389f8ccb1fb6b92cb9b89a4ed8fc0ec4ede;phash -> 7273a48c8c9c3373;avg -> 47db5b31210140;color -> a30a7cf5b8ca733f62e2ab1c77a4a73eca863220c3b9313e4fa5272d6a61223e054f60cd398453bcd2;block -> 7e1e0f3ceff9eff3e7f7e7f38787070e070e0f0c070807;radial -> 9ef95f
/home/breno/codes/cv/hash-similarity/data/original/1bdddb29-1144-4221-8b63-05e532e9ed9c.jpg;marr -> e4691b7452ce9c3ec9e4491b2d664f;phash -> 2891770b022c08d8;avg -> fffff0c0;color -> 754e0d33b346723f2207f885ae348b3ed1deb2526a95433e752fb9fd6160433ef2e5a6aed2f6913c2c9116dc71b481bdc48fa036df948e3c192e382e4d8a5e3f26c026312aa4943e2e6a12a28549ec3d927c2bd648d9b03d5efd78fcc40d89bb6ee50162d6d6d43ce2a4481965b884bbde9955216a0e513fb79bbb8eb4d43c3e2137b55ef637c03d36ae6d66d579ba3d78c283cd9d78873b377c161dbecedb3cca4ffaf8545468bbe8109f54aede523f363ad20ee07b333ef06522e2166fce3d46c32529d961cb3d300ae53539a0a73bcd11a1b1ccc2e43c307ac6fba8d88cbbd078fc36fe62533f1b04529f1dd2;block -> fffffffffffffffff0ff;radial -> d5a1
